yPlus,uv_radial
0,NaN
1.07846410684474,1.06847086810207
2.15692821368947,2.13723587384981
3.23539232053421,3.20677509244129
4.31385642737894,4.25399376718504
5.39232053422372,5.23975168662911
6.47078464106845,6.14798060974692
7.54924874791319,6.94557178845828
8.62771285475792,7.652789279799
9.70617696160266,8.27580973326282
10.7846410684474,8.82292694438915
11.8631051752921,9.31173099219117
12.9415692821369,9.74903926966576
14.0200333889816,10.1445251543129
15.0984974958264,10.5044110508817
16.1769616026711,10.833355877992
17.2554257095158,11.1370567411487
18.3338898163606,11.4181706147172
19.4123539232053,11.6779733688443
20.4908180300501,11.9210290199826
21.5692821368948,12.1495457873217
22.6477462437395,12.3633534785168
23.7262103505843,12.5644343590493
24.804674457429,12.755926120575
25.8831385642738,12.9373566002881
26.9616026711185,13.1090289322174
28.0400667779632,13.2729424833157
29.118530884808,13.4294024796646
30.1969949916527,13.5788461876818
31.2754590984975,13.7212343668467
32.3539232053422,13.8593664997577
33.432387312187,13.9911577682826
34.5108514190317,14.1185146052897
35.5893155258764,14.2402607439599
36.6677796327212,14.3588047960916
37.7462437395659,14.4722860774158
38.8247078464106,14.5828787280601
39.9031719532554,14.6893742156492
40.9816360601001,14.7924487972269
42.0601001669449,14.8924033674703
43.1385642737896,14.9900432862314
44.2170283806344,15.0843857420708
45.2954924874791,15.1767877499758
46.3739565943238,15.2663138072075
47.4524207011686,15.3530379563248
48.5308848080133,15.4370076884326
49.6093489148581,15.519645865984
50.6878130217028,15.6008744406836
51.7662771285476,15.678761257855
52.8447412353923,15.755273663021
53.923205342237,15.8310110058448
55.0016694490818,15.9044302174483
56.0801335559265,15.97528426786
57.1585976627712,16.0455698811113
58.237061769616,16.1140605670032
59.3155258764607,16.1812394568979
60.3939899833055,16.2466722698627
61.4724540901502,16.311209532519
62.5509181969949,16.3747685317127
63.6293823038397,16.4363206484993
64.7078464106844,16.4968593658831
65.7863105175292,16.5568218733484
66.8647746243739,16.6151735498432
67.9432387312187,16.6721568513851
69.0217028380634,16.7286343745818
70.1001669449081,16.7842481137576
71.1786310517529,16.8391560056749
72.2570951585976,16.8922299032751
73.3355592654423,16.9444531080222
74.4140233722871,16.9965877702577
75.4924874791318,17.0474731770075
76.5709515859765,17.0975716047709
77.6494156928213,17.1466930824791
78.7278797996661,17.1949684334737
79.8063439065108,17.2425905915014
80.8848080133555,17.2899569331666
81.9632721202003,17.3359305970884
83.041736227045,17.3813471106922
84.1202003338898,17.4262872809674
85.1986644407345,17.4710484738411
86.2771285475793,17.5143160127633
87.355592654424,17.5570663859948
88.4340567612687,17.5994228801156
89.5125208681135,17.6415768913075
90.5909849749582,17.6825509395986
91.6694490818029,17.7229979001923
92.7479131886477,17.7632374901995
93.8263772954924,17.8027548277153
94.9048414023371,17.8417833114732
95.9833055091819,17.8800346928705
97.0617696160266,17.9185859452439
98.1402337228714,17.956189179682
99.2186978297161,17.9927155649825
100.297161936561,18.029539684918
101.375626043406,18.0657925454814
102.45409015025,18.1013447339745
103.532554257095,18.1365103552954
104.61101836394,18.1712609684924
105.689482470785,18.2051083151982
106.767946577629,18.2391746030928
107.846410684474,18.2731899429901
108.924874791319,18.3061694090111
110.003338898164,18.3386542019124
111.081803005008,18.3705338092593
112.160267111853,18.4026594932894
113.238731218698,18.4346793361538
114.317195325542,18.4657704019762
115.395659432387,18.4963668188436
116.474123539232,18.5263115889891
117.552587646077,18.5564023679644
118.631051752921,18.5866213725854
119.709515859766,18.6159144663148
120.787979966611,18.6449293825381
121.866444073456,18.6737688088191
122.9449081803,18.7021701205729
124.023372287145,18.729950009433
125.10183639399,18.7578390747545
126.180300500835,18.7859245291066
127.258764607679,18.8131229684659
128.337228714524,18.8401837314495
