1.0057086301609313, 1.0403587443946192
1.2066514461676767, 1.0403587443946192
1.4810857591745785, 1.028400597907324
1.7973564759926202, 1.0403587443946192
2.181163569888747, 1.0403587443946192
2.6925190256744163, 1.028400597907324
3.2861317559881775, 1.0523168908819134
3.9878515852329883, 1.0523168908819134
4.89482709472475, 1.0642750373692085
5.611378980065367, 1.0881913303437978
6.732544952117297, 1.1121076233183862
8.35837754233118, 1.1479820627802688
10.201127497516236, 1.2077727952167407
12.379473947751327, 1.2795216741405078
16.269218109025157, 1.434977578475337
20.781184023989567, 1.6143497757847536
27.15580006613098, 1.8295964125560538
34.884972597512075, 2.0807174887892383
44.81404746557163, 2.3557548579970105
57.569168060339464, 2.606875934230195
73.95469274909269, 2.8938714499252614
95.54626124284006, 3.216741405082213
117.27678885115235, 3.563527653213752
143.94959074621522, 4.005979073243647
170.75590906903247, 4.448430493273543
194.6416646762905, 4.998505231689088
219.35701375876096, 5.524663677130045
240.2737660599123, 6.0508221225710015
255.79985943566834, 6.349775784753364
