yPlus,uv_radial
0,1.00110671302351
1.07855214652234,1.00134610816375
2.15710429304469,1.00166206283092
3.23565643956703,1.00461633920224
4.31420858608937,1.01493987469596
5.39276073261175,1.0370228096777
6.47131287913409,1.06993960034877
7.54986502565643,1.11062890565386
8.62841717217878,1.15583163342059
9.70696931870112,1.20320380538638
10.7855214652235,1.2513667348774
11.8640736117458,1.30006214694069
12.9426257582681,1.34851053520053
14.0211779047905,1.39681147836818
15.0997300513129,1.44477546198085
16.1782821978352,1.49227390717481
17.2568343443576,1.53953001288614
18.3353864908799,1.58655975534498
19.4139386374022,1.63292286848629
20.4924907839246,1.67897230361708
21.5710429304469,1.72474356548572
22.6495950769693,1.7701156795197
23.7281472234916,1.81505367437803
24.806699370014,1.85981694687681
25.8852515165363,1.90438650222723
26.9638036630587,1.94837393851273
28.042355809581,1.99248827123154
29.1209079561034,2.03603483890944
30.1994601026257,2.07943822267105
31.2780122491481,2.12261669264714
32.3565643956704,2.16567795929763
33.4351165421928,2.20836625174723
34.5136686887151,2.25082690229129
35.5922208352375,2.2932362337578
36.6707729817598,2.33559029375084
37.7493251282821,2.37762954175971
38.8278772748045,2.41942973973555
39.9064294213268,2.46125379258935
40.9849815678492,2.50279922361404
42.0635337143715,2.54419677085943
43.1420858608939,2.58562227045704
44.2206380074162,2.62691356740593
45.2991901539386,2.66802379788439
46.3777423004609,2.70904192527795
47.4562944469833,2.74990603971468
48.5348465935056,2.79064764819694
49.613398740028,2.83149897488806
50.6919508865503,2.87217960089576
51.7705030330727,2.91268716615304
52.849055179595,2.95318033541764
53.9276073261174,2.99378079151069
55.0061594726397,3.03418411225646
56.084711619162,3.07433352571822
57.1632637656844,3.11475304258599
58.2418159122067,3.15511897226707
59.3203680587291,3.19526152577653
60.3989202052514,3.23549536744384
61.4774723517738,3.27568448324856
62.5560244982961,3.31577004196486
63.6345766448185,3.35587426890301
64.7131287913408,3.39603320662104
65.7916809378632,3.43612682207258
66.8702330843855,3.4761746133403
67.9487852309079,3.51633863119593
69.0273373774302,3.55661453719032
70.1058895239526,3.59674527615232
71.1844416704749,3.63687128639688
72.2629938169973,3.67702796210943
73.3415459635196,3.71722538151311
74.4200981100419,3.75744749535891
75.4986502565643,3.79781322925222
76.5772024030866,3.83810492109538
77.655754549609,3.87856247118016
78.7343066961313,3.91901374559287
79.8128588426537,3.95939458759448
80.891410989176,3.99990889813759
81.9699631356984,4.04051755231919
83.0485152822207,4.08118495272994
84.1270674287431,4.12190179074835
85.2056195752654,4.16279860044689
86.2841717217878,4.20363518098357
87.3627238683101,4.24454179880042
88.4412760148325,4.28556228833945
89.5198281613548,4.32680837065734
90.5983803078772,4.3680309027386
91.6769324543995,4.40937638356494
92.7554846009218,4.4509144474961
93.8340367474442,4.49251880685176
94.9125888939665,4.53421917292676
95.9911410404889,4.57597769250199
97.0696931870112,4.61796945279608
98.1482453335336,4.66010754173637
99.2267974800559,4.70238887707651
100.305349626578,4.74488046583888
101.383901773101,4.78745991079326
102.462453919623,4.8300777008617
103.541006066145,4.87303601217591
104.619558212668,4.91606410523493
105.69811035919,4.95915065069996
106.776662505712,5.00256416783964
107.855214652235,5.04609203141515
108.933766798757,5.08981698102291
110.012318945279,5.13373995306147
111.090871091802,5.17785175131338
112.169423238324,5.22233618282241
113.247975384846,5.26694133421694
114.326527531369,5.3117837511045
115.405079677891,5.35681686516247
116.483631824413,5.40204761685947
117.562183970936,5.44756169716726
118.640736117458,5.4931514562873
119.719288263981,5.53927767191128
120.797840410503,5.58553675283914
121.876392557025,5.63211436811508
122.954944703548,5.6789306767403
124.03349685007,5.72598567217911
125.112048996592,5.77338518205466
126.190601143115,5.82094827703382
127.269153289637,5.86900960462131
128.347705436159,5.91715859436138
129.426257582682,5.96588736223774
130.504809729204,6.01467424461432
131.583361875726,6.06405672801692
132.661914022249,6.11358663774247
133.740466168771,6.16367169485493
134.819018315293,6.21396515922669
135.897570461816,6.26477381268373
136.976122608338,6.31581329783913
138.05467475486,6.36725224649594
139.133226901383,6.41899031665238
140.211779047905,6.4712750967283
141.290331194427,6.52388727302539
142.36888334095,6.57711490770946
143.447435487472,6.63064401548461
144.525987633995,6.68486959371199
145.604539780517,6.73931787737689
146.683091927039,6.79439775575876
147.761644073562,6.84967331677794
148.840196220084,6.90585436651206
149.918748366606,6.96210949616221
150.997300513129,7.01934704864584
152.075852659651,7.07659309367331
153.154404806173,7.13492941798904
154.232956952696,7.19332017524823
155.311509099218,7.25273165723726
156.39006124574,7.31247075156094
157.468613392263,7.37294894071187
158.547165538785,7.43398516604975
159.625717685307,7.49554298860432
160.70426983183,7.55801763363703
161.782821978352,7.6206374255504
162.861374124874,7.68460829831225
163.939926271397,7.74858769720116
165.018478417919,7.81393967891061
166.097030564441,7.87955608117775
167.175582710964,7.9461496798917
168.254134857486,8.01387250881907
169.332687004008,8.08185324094841
170.411239150531,8.15096433331611
171.489791297053,8.220064544377
172.568343443576,8.29110043598075
173.646895590098,8.36263559972458
174.72544773662,8.43502176047661
175.803999883143,8.50860630735918
176.882552029665,8.58219085424175
177.961104176187,8.65800639626405
179.03965632271,8.73391209727498
180.118208469232,8.81121475948674
181.196760615754,8.89002135471002
182.275312762277,8.96885455210051
183.353864908799,9.05025492540214
184.432417055321,9.13170005362556
185.510969201844,9.21452137262275
186.589521348366,9.29883991541667
187.668073494888,9.38315845821059
188.746625641411,9.47056030504789
189.825177787933,9.55817928941147
190.903729934455,9.64687084653631
191.982282080978,9.73801672747507
193.0608342275,9.82916260841383
194.139386374022,9.92311008041922
195.217938520545,10.0181692862558
196.296490667067,10.1133930694978
197.37504281359,10.2127352945438
198.453594960112,10.3120259553069
199.532147106634,10.4128393617755
200.610699253157,10.5169094675308
201.689251399679,10.6209814482628
202.767803546201,10.7283741014377
203.846355692724,10.8379125667316
204.924907839246,10.9474510320256
206.003459985768,11.0613357588692
207.082012132291,11.1760148902694
208.160564278813,11.2909835162793
209.239116425335,11.4119917640148
210.317668571858,11.5330280537248
211.39622071838,11.6555097279656
212.474772864902,11.7835584789458
213.553325011425,11.9116191961836
214.631877157947,12.042206193074
215.710429304469,12.1781780436062
216.788981450992,12.3141777433145
217.867533597514,12.4536337120086
218.946085744036,12.598181530422
220.024637890559,12.7427326258827
221.103190037081,12.8919470719367
222.181742183603,13.0461265791988
223.260294330126,13.2003060864609
224.338846476648,13.3596660951701
225.417398623171,13.5248402888761
226.495950769693,13.690014482582
227.574502916215,13.8607666837394
228.653055062738,14.038390470934
229.73160720926,14.2160230787155
230.810159355782,14.3992350245173
231.888711502305,14.5913573582714
232.967263648827,14.7835202081009
234.045815795349,14.9804380902515
235.124367941872,15.1889295591404
236.202920088394,15.3974147673698
237.281472234916,15.60858409911
238.360024381439,15.8356932014467
239.438576527961,16.0630530001809
240.517128674483,16.290412798915
241.595680821006,16.5387343192055
242.674232967528,16.7881572638335
243.75278511405,17.0375802084614
244.831337260573,17.3061887565482
245.909889407095,17.5819513124909
246.988441553617,17.8577138684335
248.06699370014,18.1478386483183
249.145545846662,18.4547563049849
250.224097993185,18.7616896742824
251.302650139707,19.0742102144653
252.381202286229,19.4184052345253
253.459754432752,19.7628118454931
254.538306579274,20.1072184564608
255.616858725796,20.4726328569372
256.695410872319,20.8456606047086
257.773963018841,21.21868835248
258.852515165363,21.6222857241812
259.931067311886,22.0735221198368
261.009619458408,22.5250995700993
262.08817160493,23.0120594529563
263.166723751453,23.4988554180953
264.245275897975,24.0195863166248
265.323828044497,24.5635551955241
266.40238019102,25.1212561490626
267.480932337542,25.7318813748625
268.559484484064,26.3432680249012
269.638036630587,27.0189672628557
270.716588777109,27.7109908548454
271.795140923631,28.4443772323048
272.873693070154,29.2348836468414
273.952245216676,30.0263801772717
275.030797363198,30.9366469916935
276.109349509721,31.8494307362378
277.187901656243,32.8552087036078
278.266453802766,33.9213348295672
279.345005949288,35.0310101918485
280.42355809581,36.2913801356313
281.502110242333,37.554141427414
282.580662388855,39.0262335766674
